"table_schema","table_name","column_name","data_type","character_maximum_length"
"public","project_purchase","create_date","timestamp without time zone",NULL
"public","project_purchase","write_date","timestamp without time zone",NULL
"public","project_purchase","valoare","double precision",NULL
"public","project_purchase","partner_id","integer",NULL
"public","project_purchase","currency_id","integer",NULL
"public","project_purchase","state","character varying",NULL
"public","project_purchase","date_order","date",NULL
"public","project_purchase","amount_total","numeric",NULL
"public","project_reimbursement","id","integer",NULL
"public","project_reimbursement","project_id","integer",NULL
"public","project_reimbursement","create_uid","integer",NULL
"public","project_reimbursement","write_uid","integer",NULL
"public","project_reimbursement","status","character varying",NULL
"public","project_reimbursement","data","date",NULL
"public","project_reimbursement","create_date","timestamp without time zone",NULL
"public","project_reimbursement","write_date","timestamp without time zone",NULL
"public","project_reimbursement","suma","double precision",NULL
"public","project_reimbursement","sequence","integer",NULL
"public","project_reimbursement","start_activity_id","integer",NULL
"public","project_reimbursement","start_offset_days","integer",NULL
"public","project_reimbursement","end_activity_id","integer",NULL
"public","project_reimbursement","end_offset_days","integer",NULL
"public","project_reimbursement","name","character varying",NULL
"public","project_reimbursement","code","character varying",NULL
"public","project_reimbursement","phase","character varying",NULL
"public","project_reimbursement","state","character varying",NULL
"public","project_reimbursement","start_source_type","character varying",NULL
"public","project_reimbursement","start_project_ref","character varying",NULL
"public","project_reimbursement","start_activity_ref_type","character varying",NULL
"public","project_reimbursement","end_source_type","character varying",NULL
"public","project_reimbursement","end_project_ref","character varying",NULL
"public","project_reimbursement","end_activity_ref_type","character varying",NULL
"public","project_reimbursement","date_start","date",NULL
"public","project_reimbursement","date_end","date",NULL
"public","project_reimbursement","description","text",NULL
"public","project_reimbursement","baza_eligibila","double precision",NULL
"public","project_reimbursement","tva_eligibil","double precision",NULL
"public","project_reimbursement","total_eligibil","double precision",NULL
"public","project_reimbursement_budget_rel","reimbursement_id","integer",NULL
"public","project_reimbursement_budget_rel","budget_id","integer",NULL
"public","project_reimbursement_dependency_rel","reimbursement_id","integer",NULL
"public","project_reimbursement_dependency_rel","dependency_id","integer",NULL
"public","project_reimbursement_export_wizard","id","integer",NULL
"public","project_reimbursement_export_wizard","project_id","integer",NULL
"public","project_reimbursement_export_wizard","create_uid","integer",NULL
"public","project_reimbursement_export_wizard","write_uid","integer",NULL
"public","project_reimbursement_export_wizard","file_name","character varying",NULL
"public","project_reimbursement_export_wizard","create_date","timestamp without time zone",NULL
"public","project_reimbursement_export_wizard","write_date","timestamp without time zone",NULL
"public","project_reimbursement_template","id","integer",NULL
"public","project_reimbursement_template","sequence","integer",NULL
"public","project_reimbursement_template","start_template_id","integer",NULL
"public","project_reimbursement_template","start_offset_days","integer",NULL
"public","project_reimbursement_template","end_template_id","integer",NULL
"public","project_reimbursement_template","end_offset_days","integer",NULL
"public","project_reimbursement_template","create_uid","integer",NULL
"public","project_reimbursement_template","write_uid","integer",NULL
"public","project_reimbursement_template","name","character varying",NULL
"public","project_reimbursement_template","code","character varying",NULL
"public","project_reimbursement_template","phase","character varying",NULL
"public","project_reimbursement_template","start_source_type","character varying",NULL
"public","project_reimbursement_template","start_project_ref","character varying",NULL
"public","project_reimbursement_template","start_template_ref_type","character varying",NULL
"public","project_reimbursement_template","end_source_type","character varying",NULL
"public","project_reimbursement_template","end_project_ref","character varying",NULL
"public","project_reimbursement_template","end_template_ref_type","character varying",NULL
"public","project_reimbursement_template","description","text",NULL
"public","project_reimbursement_template","create_date","timestamp without time zone",NULL
"public","project_reimbursement_template","write_date","timestamp without time zone",NULL
"public","project_reimbursement_template","baza_eligibila","double precision",NULL
"public","project_reimbursement_template","tva_eligibil","double precision",NULL
"public","project_reimbursement_template","total_eligibil","double precision",NULL
"public","project_reimbursement_template_dependency_rel","template_id","integer",NULL
"public","project_reimbursement_template_dependency_rel","dependency_id","integer",NULL
"public","project_request","id","integer",NULL
"public","project_request","implementation_id","integer",NULL
